Duration,Start Time,Profile Name,Country,Bookmark,Latest Bookmark,Supplemental Video Type,Attributes,Device Type,Title
00:00:20,2025-11-08 00:49:10,Rafael,BR (Brazil),00:00:50,00:00:50,,,DefaultWidevineAndroidPhone,"Sunset - Milha de Ouro: Temporada 9: Uma agente a menos, um novo namorado (episódio 4)"
00:07:15,2025-11-08 00:31:32,Rafael,BR (Brazil),00:06:59,Not latest view,,Autoplayed: user action: None; ,DefaultWidevineAndroidPhone,Sunset - Milha de Ouro: Temporada 9: Juntos somos mais fortes (episódio 5)
00:10:04,2025-11-08 00:20:53,Rafael,BR (Brazil),00:32:04,Not latest view,,,DefaultWidevineAndroidPhone,"Sunset - Milha de Ouro: Temporada 9: Uma agente a menos, um novo namorado (episódio 4)"
00:33:44,2025-11-06 15:47:31,Rafael,BR (Brazil),00:58:58,00:58:58,,,DefaultWidevineAndroidPhone,Os Donos do Jogo: Temporada 1: A cúpula (episódio 8)
00:25:11,2025-11-06 00:51:55,Rafael,BR (Brazil),00:25:36,Not latest view,,Autoplayed: user action: None; ,DefaultWidevineAndroidPhone,Os Donos do Jogo: Temporada 1: A cúpula (episódio 8)
00:25:10,2025-11-06 00:17:03,Rafael,BR (Brazil),00:50:05,00:50:05,,,DefaultWidevineAndroidPhone,Os Donos do Jogo: Temporada 1: Bicho traiçoeiro (episódio 7)
00:03:27,2025-11-06 00:01:10,Rafael,BR (Brazil),00:26:30,Not latest view,,,DefaultWidevineAndroidPhone,Os Donos do Jogo: Temporada 1: Bicho traiçoeiro (episódio 7)
00:23:08,2025-11-05 15:54:10,Rafael,BR (Brazil),00:23:14,Not latest view,,,DefaultWidevineAndroidPhone,Os Donos do Jogo: Temporada 1: Bicho traiçoeiro (episódio 7)
00:18:15,2025-11-05 11:33:52,Rafael,BR (Brazil),00:53:11,00:53:11,,,DefaultWidevineAndroidPhone,Os Donos do Jogo: Temporada 1: Briga de elefantes (episódio 6)
00:34:49,2025-11-04 23:47:04,Rafael,BR (Brazil),00:35:13,Not latest view,,,DefaultWidevineAndroidPhone,Os Donos do Jogo: Temporada 1: Briga de elefantes (episódio 6)
00:32:55,2025-11-04 23:07:31,Rafael,BR (Brazil),00:50:59,00:50:59,,,DefaultWidevineAndroidPhone,Os Donos do Jogo: Temporada 1: Ninho e prisão (episódio 5)
00:00:05,2025-11-04 02:04:55,Rafael,BR (Brazil),00:18:05,00:18:05,,,DefaultWidevineAndroidPhone,Maid: Minissérie: Pôneis (episódio 2)
00:20:09,2025-11-04 00:48:40,Rafael,BR (Brazil),00:20:19,Not latest view,,,DefaultWidevineAndroidPhone,Os Donos do Jogo: Temporada 1: Ninho e prisão (episódio 5)
00:55:03,2025-11-03 23:51:38,Rafael,BR (Brazil),00:55:18,00:55:18,,,DefaultWidevineAndroidPhone,Os Donos do Jogo: Temporada 1: Pirâmide (episódio 4)
00:01:51,2025-11-03 23:39:12,Rafael,BR (Brazil),00:52:25,00:52:25,,,DefaultWidevineAndroidPhone,Os Donos do Jogo: Temporada 1: O burro e a águia (episódio 3)
00:24:05,2025-11-02 20:05:24,Rafael,BR (Brazil),00:50:36,Not latest view,,,DefaultWidevineAndroidPhone,Os Donos do Jogo: Temporada 1: O burro e a águia (episódio 3)
00:00:02,2025-11-02 20:04:54,Rafael,BR (Brazil),00:26:33,Not latest view,,,DefaultWidevineAndroidPhone,Os Donos do Jogo: Temporada 1: O burro e a águia (episódio 3)
00:00:01,2025-11-02 19:58:42,Rafael,BR (Brazil),00:26:33,Not latest view,,,DefaultWidevineAndroidPhone,Os Donos do Jogo: Temporada 1: O burro e a águia (episódio 3)
00:26:29,2025-11-02 18:54:08,Rafael,BR (Brazil),00:26:32,Not latest view,,Autoplayed: user action: None; ,DefaultWidevineAndroidPhone,Os Donos do Jogo: Temporada 1: O burro e a águia (episódio 3)
00:20:26,2025-11-02 18:33:39,Rafael,BR (Brazil),00:56:28,00:56:28,,,DefaultWidevineAndroidPhone,Os Donos do Jogo: Temporada 1: All in (episódio 2)
00:36:33,2025-11-02 17:53:06,Rafael,BR (Brazil),00:36:41,Not latest view,,,DefaultWidevineAndroidPhone,Os Donos do Jogo: Temporada 1: All in (episódio 2)
00:27:52,2025-11-02 17:22:50,Rafael,BR (Brazil),00:46:55,00:46:55,,,DefaultWidevineAndroidPhone,Os Donos do Jogo: Temporada 1: Profeta (episódio 1)
00:02:27,2025-11-02 17:03:47,Rafael,BR (Brazil),00:19:08,Not latest view,,,DefaultWidevineAndroidPhone,Os Donos do Jogo: Temporada 1: Profeta (episódio 1)
00:00:38,2025-11-02 17:02:56,Rafael,BR (Brazil),00:00:38,00:00:38,HOOK,Autoplayed: user action: None; ,DefaultWidevineAndroidPhone,Temporada 1 (Clipe 7): Os Donos do Jogo
00:22:29,2025-11-01 02:01:08,Rafael,BR (Brazil),00:22:33,Not latest view,,Autoplayed: user action: User_Interaction; ,LG 2017 LG M16p Standard UHD TV Smart TV,"Sunset - Milha de Ouro: Temporada 9: Uma agente a menos, um novo namorado (episódio 4)"
00:35:31,2025-11-01 01:23:13,Rafael,BR (Brazil),00:34:24,00:34:24,,Autoplayed: user action: User_Interaction; ,LG 2017 LG M16p Standard UHD TV Smart TV,Sunset - Milha de Ouro: Temporada 9: Passando dos limites (episódio 3)
00:35:19,2025-11-01 00:47:49,Rafael,BR (Brazil),00:35:23,00:35:23,,Autoplayed: user action: User_Interaction; ,LG 2017 LG M16p Standard UHD TV Smart TV,Sunset - Milha de Ouro: Temporada 9: Dia de Ação das Mulheres (episódio 2)
00:27:00,2025-11-01 00:18:34,Rafael,BR (Brazil),00:33:33,00:33:33,,,LG 2017 LG M16p Standard UHD TV Smart TV,Sunset - Milha de Ouro: Temporada 9: Boatos (episódio 1)
00:16:56,2025-11-01 00:00:43,Rafael,BR (Brazil),00:33:42,Not latest view,,,LG 2017 LG M16p Standard UHD TV Smart TV,Assassinato na Casa Branca: Temporada 1: Disque M para matar (episódio 2)
00:00:05,2025-11-01 00:00:36,Rafael,BR (Brazil),00:00:05,00:00:05,HOOK,Autoplayed: user action: None; ,LG 2017 LG M16p Standard UHD TV Smart TV,Temporada 1 (Clipe 3): Assassinato na Casa Branca
00:06:30,2025-10-31 23:53:04,Rafael,BR (Brazil),00:06:31,Not latest view,,,LG 2017 LG M16p Standard UHD TV Smart TV,Sunset - Milha de Ouro: Temporada 9: Boatos (episódio 1)
00:05:53,2025-10-31 00:18:02,Rafael,BR (Brazil),00:07:04,Not latest view,,,LG 2017 LG M16p Standard UHD TV Smart TV,Henry Danger: Temporada 4: De volta ao perigo – Parte 1 (episódio 7)
00:22:01,2025-10-30 23:55:59,Rafael,BR (Brazil),00:22:07,00:22:07,,,LG 2017 LG M16p Standard UHD TV Smart TV,Henry Danger: Temporada 4: O amor é lindo (episódio 6)
00:07:43,2025-10-30 23:48:11,Rafael,BR (Brazil),00:21:50,00:21:50,,,LG 2017 LG M16p Standard UHD TV Smart TV,Henry Danger: Temporada 4: O desenho animado (episódio 5)
00:13:38,2025-10-30 23:00:45,Rafael,BR (Brazil),00:14:09,Not latest view,,,LG 2017 LG M16p Standard UHD TV Smart TV,Henry Danger: Temporada 4: O desenho animado (episódio 5)
00:38:32,2025-10-30 22:21:28,Rafael,BR (Brazil),01:06:42,01:06:42,,,LG 2017 LG M16p Standard UHD TV Smart TV,Henry Danger: Temporada 4: Danger games – Parte 1 (episódio 4)
00:18:34,2025-10-30 21:27:26,Rafael,BR (Brazil),00:28:11,Not latest view,,,LG 2017 LG M16p Standard UHD TV Smart TV,Henry Danger: Temporada 4: Danger games – Parte 1 (episódio 4)
00:09:31,2025-10-30 21:17:17,Rafael,BR (Brazil),00:09:37,Not latest view,,,LG 2017 LG M16p Standard UHD TV Smart TV,Henry Danger: Temporada 4: Danger games – Parte 1 (episódio 4)
00:09:15,2025-10-30 21:07:59,Rafael,BR (Brazil),00:22:21,00:22:21,,,LG 2017 LG M16p Standard UHD TV Smart TV,Henry Danger: Temporada 4: O desafio da caixa de pedras (episódio 3)
00:13:28,2025-10-30 16:57:57,Rafael,BR (Brazil),00:13:34,Not latest view,,,LG 2017 LG M16p Standard UHD TV Smart TV,Henry Danger: Temporada 4: O desafio da caixa de pedras (episódio 3)
00:16:47,2025-10-30 16:53:16,Rafael,BR (Brazil),00:16:47,Not latest view,,,DefaultWidevineAndroidPhone,Os Donos do Jogo: Temporada 1: Profeta (episódio 1)
00:22:09,2025-10-30 16:35:45,Rafael,BR (Brazil),00:22:15,00:22:15,,,LG 2017 LG M16p Standard UHD TV Smart TV,Henry Danger: Temporada 4: Ação no saguão (episódio 2)
00:22:29,2025-10-30 16:12:41,Rafael,BR (Brazil),00:22:10,00:22:10,,,LG 2017 LG M16p Standard UHD TV Smart TV,Henry Danger: Temporada 4: Gripado e espionado (episódio 1)
00:00:08,2025-10-30 16:12:19,Rafael,BR (Brazil),00:00:08,00:00:08,HOOK,Autoplayed: user action: None; ,LG 2017 LG M16p Standard UHD TV Smart TV,Season 1: Clip Replay: Henry Danger
00:01:20,2025-10-29 20:48:25,Rafael,BR (Brazil),00:02:27,Not latest view,,,LG 2017 LG M16p Standard UHD TV Smart TV,Os Thundermans: Temporada 3: Preciso de um tempo (episódio 10)
00:01:05,2025-10-29 20:46:12,Rafael,BR (Brazil),00:01:09,Not latest view,,Autoplayed: user action: None; ,LG 2017 LG M16p Standard UHD TV Smart TV,Os Thundermans: Temporada 3: Preciso de um tempo (episódio 10)
00:22:10,2025-10-29 20:23:56,Rafael,BR (Brazil),00:22:26,00:22:26,,Autoplayed: user action: User_Interaction; ,LG 2017 LG M16p Standard UHD TV Smart TV,Os Thundermans: Temporada 3: Tapa-olho do mal (episódio 9)
00:21:23,2025-10-29 20:02:29,Rafael,BR (Brazil),00:22:26,00:22:26,,,LG 2017 LG M16p Standard UHD TV Smart TV,Os Thundermans: Temporada 3: Apoio floral (episódio 8)
00:01:02,2025-10-29 20:00:13,Rafael,BR (Brazil),00:01:07,Not latest view,,Autoplayed: user action: None; ,LG 2017 LG M16p Standard UHD TV Smart TV,Os Thundermans: Temporada 3: Apoio floral (episódio 8)
00:22:22,2025-10-29 19:37:49,Rafael,BR (Brazil),00:22:26,00:22:26,,,LG 2017 LG M16p Standard UHD TV Smart TV,Os Thundermans: Temporada 3: Jogada dupla (episódio 7)
00:22:21,2025-10-29 19:15:25,Rafael,BR (Brazil),00:22:25,00:22:25,,,LG 2017 LG M16p Standard UHD TV Smart TV,Os Thundermans: Temporada 3: O mal nunca dorme (episódio 6)
00:22:21,2025-10-29 18:53:01,Rafael,BR (Brazil),00:22:26,00:22:26,,,LG 2017 LG M16p Standard UHD TV Smart TV,Os Thundermans: Temporada 3: Tem medo do parque? (episódio 5)
00:22:21,2025-10-29 18:26:45,Rafael,BR (Brazil),00:22:26,00:22:26,,Autoplayed: user action: User_Interaction; ,LG 2017 LG M16p Standard UHD TV Smart TV,Os Thundermans: Temporada 3: Ladrões nos bastidores (episódio 4)
00:22:22,2025-10-29 18:04:21,Rafael,BR (Brazil),00:22:26,00:22:26,,,LG 2017 LG M16p Standard UHD TV Smart TV,Os Thundermans: Temporada 3: Por que está se metendo? (episódio 3)
00:03:12,2025-10-29 18:01:06,Rafael,BR (Brazil),00:22:26,00:22:26,,,LG 2017 LG M16p Standard UHD TV Smart TV,Os Thundermans: Temporada 3: Na mosca (episódio 2)
00:00:08,2025-10-29 18:00:56,Rafael,BR (Brazil),00:00:08,00:00:08,HOOK,Autoplayed: user action: None; ,LG 2017 LG M16p Standard UHD TV Smart TV,The Thundermans: Season 1 - Upper Bound Clip 11
00:00:06,2025-10-29 18:00:27,Rafael,BR (Brazil),00:00:06,00:00:06,HOOK,Autoplayed: user action: None; ,LG 2017 LG M16p Standard UHD TV Smart TV,Temporada 1 (Clipe 5): Berço de Ouro
00:00:10,2025-10-29 17:59:49,Rafael,BR (Brazil),00:00:10,00:00:10,HOOK,Autoplayed: user action: None; ,LG 2017 LG M16p Standard UHD TV Smart TV,Clipe 3: Guerreiras do K-Pop
00:01:00,2025-10-29 17:58:44,Rafael,BR (Brazil),00:01:00,00:01:00,HOOK,Autoplayed: user action: None; ,LG 2017 LG M16p Standard UHD TV Smart TV,"Uma Mulher Sem Filtro (remake do filme chileno ""Sin Filtro"")_hook_03"
00:21:00,2025-10-29 16:28:39,Rafael,BR (Brazil),02:21:35,02:21:35,,,DefaultWidevineAndroidPhone,I Wanna Dance with Somebody: A História de Whitney Houston
01:37:56,2025-10-29 16:19:53,Rafael,BR (Brazil),01:37:56,01:37:56,,,LG 2017 LG M16p Standard UHD TV Smart TV,Caramelo
00:00:11,2025-10-29 16:19:39,Rafael,BR (Brazil),00:00:11,00:00:11,HOOK,Autoplayed: user action: None; ,LG 2017 LG M16p Standard UHD TV Smart TV,Clipe: Caramelo
00:09:09,2025-10-29 16:03:32,Rafael,BR (Brazil),02:02:45,Not latest view,,,LG 2017 LG M16p Standard UHD TV Smart TV,I Wanna Dance with Somebody: A História de Whitney Houston
00:24:42,2025-10-29 15:35:26,Rafael,BR (Brazil),01:53:37,Not latest view,,,LG 2017 LG M16p Standard UHD TV Smart TV,I Wanna Dance with Somebody: A História de Whitney Houston
01:32:14,2025-10-28 20:56:41,Rafael,BR (Brazil),01:40:07,01:40:07,,,LG 2017 LG M16p Standard UHD TV Smart TV,A Paris Errada
01:29:01,2025-10-28 18:08:46,Rafael,BR (Brazil),01:29:02,Not latest view,,,LG 2017 LG M16p Standard UHD TV Smart TV,I Wanna Dance with Somebody: A História de Whitney Houston
00:00:06,2025-10-28 18:08:12,Rafael,BR (Brazil),00:00:06,00:00:06,TRAILER,Autoplayed: user action: None; ,LG 2017 LG M16p Standard UHD TV Smart TV,Minissérie (Trailer): O Naufrágio do Heweliusz
00:00:12,2025-10-28 18:07:36,Rafael,BR (Brazil),00:00:12,00:00:12,HOOK,Autoplayed: user action: None; ,LG 2017 LG M16p Standard UHD TV Smart TV,"Uma Mulher Sem Filtro (remake do filme chileno ""Sin Filtro"")_hook_02"
00:00:14,2025-10-28 18:07:19,Rafael,BR (Brazil),00:00:14,00:00:14,HOOK,Autoplayed: user action: None; ,LG 2017 LG M16p Standard UHD TV Smart TV,Don't Say a Word_hook_05_16x9
01:45:00,2025-10-28 16:12:11,Rafael,BR (Brazil),01:45:02,01:45:02,,,LG 2017 LG M16p Standard UHD TV Smart TV,Casa de Dinamite
00:00:25,2025-10-28 16:11:44,Rafael,BR (Brazil),00:00:25,00:00:25,HOOK,Autoplayed: user action: None; ,LG 2017 LG M16p Standard UHD TV Smart TV,Clipe 5: Casa de Dinamite
00:00:04,2025-10-28 16:11:37,Rafael,BR (Brazil),00:00:04,Not latest view,HOOK,Autoplayed: user action: None; ,LG 2017 LG M16p Standard UHD TV Smart TV,Temporada 1 (Clipe 3): Assassinato na Casa Branca
00:21:45,2025-10-28 15:41:34,Rafael,BR (Brazil),01:44:36,01:44:36,,,LG 2017 LG M16p Standard UHD TV Smart TV,Oito Mulheres e um Segredo
00:19:15,2025-10-27 21:30:25,Rafael,BR (Brazil),00:19:19,Not latest view,,,LG 2017 LG M16p Standard UHD TV Smart TV,Os Thundermans: Temporada 3: Na mosca (episódio 2)
00:22:12,2025-10-27 21:04:07,Rafael,BR (Brazil),00:22:14,00:22:14,,,LG 2017 LG M16p Standard UHD TV Smart TV,Os Thundermans: Temporada 3: Phoebe versus Max: o resultado (episódio 1)
00:00:04,2025-10-27 21:03:51,Rafael,BR (Brazil),00:00:04,00:00:04,HOOK,Autoplayed: user action: None; ,LG 2017 LG M16p Standard UHD TV Smart TV,The Thundermans: Season 1_hook_primary_16x9
00:12:24,2025-10-25 03:28:22,Rafael,BR (Brazil),01:22:54,Not latest view,,,DefaultWidevineAndroidPhone,Oito Mulheres e um Segredo
00:11:10,2025-10-24 17:14:47,Rafael,BR (Brazil),01:10:38,Not latest view,,,DefaultWidevineAndroidPhone,Oito Mulheres e um Segredo
00:00:07,2025-10-24 17:14:34,Rafael,BR (Brazil),00:00:07,00:00:07,CINEMAGRAPH,,DefaultWidevineAndroidPhone,[MOBILE] Cinemagraph: World of Peppa Pig
00:08:14,2025-10-20 20:00:53,Rafael,BR (Brazil),00:18:49,Not latest view,,,LG 2017 LG M16p Standard UHD TV Smart TV,Guerreiras do K-Pop
00:00:10,2025-10-20 20:00:11,Rafael,BR (Brazil),00:00:10,00:00:10,HOOK,Autoplayed: user action: None; ,LG 2017 LG M16p Standard UHD TV Smart TV,Temporada 3 (Clipe): Que Chegue a Você: Kimi ni Todoke
00:00:20,2025-10-20 19:59:26,Rafael,BR (Brazil),00:00:20,00:00:20,TRAILER,Autoplayed: user action: None; ,LG 2017 LG M16p Standard UHD TV Smart TV,Diário de Horrores: Temporada 2 (Trailer)
00:00:50,2025-10-20 19:58:23,Rafael,BR (Brazil),00:00:50,00:00:50,HOOK,Autoplayed: user action: None; ,LG 2017 LG M16p Standard UHD TV Smart TV,Trailer: KPop Demon Hunters Lyric Videos
00:00:36,2025-10-20 19:57:42,Rafael,BR (Brazil),00:00:36,Not latest view,HOOK,Autoplayed: user action: None; ,LG 2017 LG M16p Standard UHD TV Smart TV,Temporada 1 (Clipe 3): RIV4LIDADES
00:00:30,2025-10-20 19:57:09,Rafael,BR (Brazil),00:00:30,00:00:30,HOOK,Autoplayed: user action: None; ,LG 2017 LG M16p Standard UHD TV Smart TV,3 Palavrinhas: Hora de Brincar_hook_04
00:00:05,2025-10-20 19:56:51,Rafael,BR (Brazil),00:00:05,00:00:05,HOOK,Autoplayed: user action: None; ,LG 2017 LG M16p Standard UHD TV Smart TV,Miraculous: As Aventuras de Ladybug – O Filme (Clipe 2): Miraculous: As Aventuras de Ladybug – O Filme
00:00:35,2025-10-20 19:56:07,Rafael,BR (Brazil),00:00:35,00:00:35,HOOK,Autoplayed: user action: None; ,LG 2017 LG M16p Standard UHD TV Smart TV,Spider-Man: Into the Spider-Verse_hook_01_16x9_backfill
00:00:11,2025-10-20 19:55:41,Rafael,BR (Brazil),00:00:11,00:00:11,HOOK,Autoplayed: user action: None; ,LG 2017 LG M16p Standard UHD TV Smart TV,El Chavo_hook_07
00:00:09,2025-10-20 19:55:24,Rafael,BR (Brazil),00:00:09,00:00:09,HOOK,Autoplayed: user action: None; ,LG 2017 LG M16p Standard UHD TV Smart TV,Kiki's Delivery Service_hook_04_16x9
00:00:13,2025-10-20 19:55:09,Rafael,BR (Brazil),00:00:13,00:00:13,HOOK,Autoplayed: user action: None; ,LG 2017 LG M16p Standard UHD TV Smart TV,Spirited Away_hook_primary_16x9_backfill
00:00:04,2025-10-20 19:55:02,Rafael,BR (Brazil),00:00:04,00:00:04,HOOK,Autoplayed: user action: None; ,LG 2017 LG M16p Standard UHD TV Smart TV,Avatar: The Last Airbender: Book 1_hook_primary_16x9
00:00:46,2025-10-20 19:54:13,Rafael,BR (Brazil),00:00:46,00:00:46,HOOK,Autoplayed: user action: None; ,LG 2017 LG M16p Standard UHD TV Smart TV,The Inbestigators: Season 1_hook_01_16x9
00:00:53,2025-10-20 19:52:32,Rafael,BR (Brazil),00:00:53,00:00:53,HOOK,Autoplayed: user action: None; ,LG 2017 LG M16p Standard UHD TV Smart TV,Clipe 9: Os Pestes
00:00:07,2025-10-20 19:52:15,Rafael,BR (Brazil),00:00:07,00:00:07,TRAILER,Autoplayed: user action: None; ,LG 2017 LG M16p Standard UHD TV Smart TV,Trailer: Isso é um Bolo Também?
00:19:19,2025-10-20 00:04:30,Rafael,BR (Brazil),00:19:19,00:19:19,,Autoplayed: user action: User_Interaction; ,LG 2017 LG M16p Standard UHD TV Smart TV,Drama Total: Total Drama Island: Se a canoa não virar (episódio 8)
00:00:04,2025-10-20 00:04:20,Rafael,BR (Brazil),00:00:04,Not latest view,HOOK,Autoplayed: user action: None; ,LG 2017 LG M16p Standard UHD TV Smart TV,Clipe 2: Guerreiras do K-Pop
00:59:44,2025-10-19 14:53:26,Rafael,BR (Brazil),00:59:34,Not latest view,,,DefaultWidevineAndroidPhone,Oito Mulheres e um Segredo
00:00:09,2025-10-19 14:52:53,Rafael,BR (Brazil),00:00:09,00:00:09,HOOK,Autoplayed: user action: None; ,DefaultWidevineAndroidPhone,Clipe 2: A Vizinha Perfeita
00:00:12,2025-10-19 14:52:07,Rafael,BR (Brazil),00:00:11,00:00:11,TRAILER,Autoplayed: user action: None; ,DefaultWidevineAndroidPhone,Trailer: Caso Eloá: Refém ao Vivo
00:00:07,2025-10-19 14:51:39,Rafael,BR (Brazil),00:00:06,00:00:06,TEASER_TRAILER,Autoplayed: user action: None; ,DefaultWidevineAndroidPhone,Temporada 1 (Teaser): Até o Último Samurai
00:00:04,2025-10-19 14:51:34,Rafael,BR (Brazil),00:00:03,00:00:03,TEASER_TRAILER,Autoplayed: user action: None; ,DefaultWidevineAndroidPhone,Teaser: Casa de Dinamite
00:00:04,2025-10-19 14:51:26,Rafael,BR (Brazil),00:00:03,00:00:03,TRAILER,Autoplayed: user action: None; ,DefaultWidevineAndroidPhone,Trailer: Frankenstein
00:00:36,2025-10-19 14:50:49,Rafael,BR (Brazil),00:00:34,00:00:34,TRAILER,Autoplayed: user action: None; ,DefaultWidevineAndroidPhone,Temporada 4 (Trailer): The Witcher
00:00:06,2025-10-19 14:50:39,Rafael,BR (Brazil),00:00:06,00:00:06,TRAILER,Autoplayed: user action: None; ,DefaultWidevineAndroidPhone,Temporada 1 (Trailer): A Agente
00:00:09,2025-10-19 14:50:28,Rafael,BR (Brazil),00:00:09,00:00:09,TRAILER,Autoplayed: user action: None; ,DefaultWidevineAndroidPhone,Temporada 1 (Trailer): Os Donos do Jogo
00:00:04,2025-10-19 14:50:22,Rafael,BR (Brazil),00:00:04,00:00:04,TEASER_TRAILER,Autoplayed: user action: None; ,DefaultWidevineAndroidPhone,Jake Paul vs. Anthony Joshua (Teaser): Jake Paul vs. Anthony Joshua
00:16:51,2025-10-19 01:44:30,Rafael,BR (Brazil),00:16:51,Not latest view,,,LG 2017 LG M16p Standard UHD TV Smart TV,Assassinato na Casa Branca: Temporada 1: Disque M para matar (episódio 2)
00:00:02,2025-10-19 01:44:19,Rafael,BR (Brazil),00:00:02,Not latest view,,Autoplayed: user action: None; ,LG 2017 LG M16p Standard UHD TV Smart TV,Assassinato na Casa Branca: Temporada 1: Disque M para matar (episódio 2)
00:00:13,2025-10-19 01:44:03,Rafael,BR (Brazil),00:00:13,Not latest view,TRAILER,Autoplayed: user action: None; ,LG 2017 LG M16p Standard UHD TV Smart TV,Temporada 1 (Trailer): Assassinato na Casa Branca
00:47:06,2025-10-18 19:39:34,Rafael,BR (Brazil),00:47:12,00:47:12,,Autoplayed: user action: User_Interaction; ,LG 2017 LG M16p Standard UHD TV Smart TV,Boots: Temporada 1: A prova final (episódio 8)
00:42:04,2025-10-18 18:57:28,Rafael,BR (Brazil),00:42:07,00:42:07,,,LG 2017 LG M16p Standard UHD TV Smart TV,Boots: Temporada 1: O amor é um campo de batalha (episódio 7)
00:37:54,2025-10-18 18:15:44,Rafael,BR (Brazil),00:37:59,00:37:59,,Autoplayed: user action: User_Interaction; ,LG 2017 LG M16p Standard UHD TV Smart TV,Boots: Temporada 1: Fardos que carregamos (episódio 6)
00:05:38,2025-10-18 18:10:01,Rafael,BR (Brazil),00:43:40,00:43:40,,Autoplayed: user action: User_Interaction; ,LG 2017 LG M16p Standard UHD TV Smart TV,Boots: Temporada 1: No alvo (episódio 5)
00:02:14,2025-10-18 17:49:07,Rafael,BR (Brazil),00:02:14,00:02:14,TRAILER,,LG 2017 LG M16p Standard UHD TV Smart TV,Temporada 1 (Trailer): Boots
00:00:13,2025-10-18 17:48:42,Rafael,BR (Brazil),00:00:13,00:00:13,RECAP,Autoplayed: user action: None; ,LG 2017 LG M16p Standard UHD TV Smart TV,Resumo: Furioza 2
00:00:05,2025-10-18 17:48:27,Rafael,BR (Brazil),00:00:05,00:00:05,HOOK,Autoplayed: user action: None; ,LG 2017 LG M16p Standard UHD TV Smart TV,Clipe: Furioza 2
00:00:33,2025-10-18 17:47:49,Rafael,BR (Brazil),00:00:33,Not latest view,HOOK,Autoplayed: user action: None; ,LG 2017 LG M16p Standard UHD TV Smart TV,Clipe: Furioza 2
00:38:03,2025-10-18 16:54:25,Rafael,BR (Brazil),00:38:02,Not latest view,,,DefaultWidevineAndroidPhone,Boots: Temporada 1: No alvo (episódio 5)
00:12:23,2025-10-18 16:42:01,Rafael,BR (Brazil),00:39:43,00:39:43,,,DefaultWidevineAndroidPhone,Boots: Temporada 1: Nadar ou afundar (episódio 4)
00:04:23,2025-10-18 14:54:25,Rafael,BR (Brazil),00:27:27,Not latest view,,,DefaultWidevineAndroidPhone,Boots: Temporada 1: Nadar ou afundar (episódio 4)
00:03:00,2025-10-18 14:50:14,Rafael,BR (Brazil),00:23:04,Not latest view,,,DefaultWidevineAndroidPhone,Boots: Temporada 1: Nadar ou afundar (episódio 4)
00:20:01,2025-10-17 23:27:27,Rafael,BR (Brazil),00:20:05,Not latest view,,Autoplayed: user action: None; ,DefaultWidevineAndroidPhone,Boots: Temporada 1: Nadar ou afundar (episódio 4)
00:40:32,2025-10-17 22:30:00,Rafael,BR (Brazil),00:40:18,00:40:18,,,DefaultWidevineAndroidPhone,Boots: Temporada 1: Curso de confiança (episódio 3)
00:20:39,2025-10-17 22:08:38,Rafael,BR (Brazil),00:37:10,00:37:10,,,DefaultWidevineAndroidPhone,Boots: Temporada 1: Sistema de camaradagem (episódio 2)
00:16:34,2025-10-16 16:33:44,Rafael,BR (Brazil),00:16:40,Not latest view,,Autoplayed: user action: None; ,DefaultWidevineAndroidPhone,Boots: Temporada 1: Sistema de camaradagem (episódio 2)
00:19:11,2025-10-16 16:13:28,Rafael,BR (Brazil),00:38:57,00:38:57,,,DefaultWidevineAndroidPhone,Boots: Temporada 1: O fuzileiro rosa (episódio 1)
00:03:49,2025-10-16 00:18:49,Rafael,BR (Brazil),00:10:36,Not latest view,,Autoplayed: user action: User_Interaction; ,LG 2017 LG M16p Standard UHD TV Smart TV,Guerreiras do K-Pop
00:00:15,2025-10-16 00:18:18,Rafael,BR (Brazil),00:00:15,00:00:15,TRAILER,Autoplayed: user action: None; ,LG 2017 LG M16p Standard UHD TV Smart TV,Trailer: Os Pestes
00:00:05,2025-10-16 00:18:10,Rafael,BR (Brazil),00:00:05,00:00:05,HOOK,Autoplayed: user action: None; ,LG 2017 LG M16p Standard UHD TV Smart TV,The Thundermans: Season 1_hook_03_16x9
00:00:58,2025-10-16 00:16:57,Rafael,BR (Brazil),00:00:58,Not latest view,HOOK,Autoplayed: user action: None; ,LG 2017 LG M16p Standard UHD TV Smart TV,Clipe: Caramelo
00:00:16,2025-10-16 00:15:47,Rafael,BR (Brazil),00:00:29,Not latest view,,Autoplayed: user action: None; ,LG 2017 LG M16p Standard UHD TV Smart TV,Assassinato na Casa Branca: Temporada 1: Disque M para matar (episódio 2)
00:05:03,2025-10-16 00:10:41,Rafael,BR (Brazil),00:46:55,00:46:55,,,LG 2017 LG M16p Standard UHD TV Smart TV,Assassinato na Casa Branca: Temporada 1: A queda da casa de Usher (episódio 1)
00:07:30,2025-10-16 00:02:50,Rafael,BR (Brazil),00:41:57,Not latest view,,,LG 2017 LG M16p Standard UHD TV Smart TV,Assassinato na Casa Branca: Temporada 1: A queda da casa de Usher (episódio 1)
00:00:06,2025-10-16 00:02:30,Rafael,BR (Brazil),00:00:06,00:00:06,TEASER_TRAILER,Autoplayed: user action: None; ,LG 2017 LG M16p Standard UHD TV Smart TV,Temporada 1 (Teaser): Six Kings Slam
